col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,eval
11,11,8,5,6,6,6,6,7,0,35.19
13,13,8,5,6,6,6,6,7,0,29.91
13,13,8,5,6,8,7,7,7,0,20.77
13,13,8,5,6,10,9,7,7,0,-0.66
13,13,8,5,6,10,9,9,9,0,-34.95
13,13,8,5,6,10,9,9,10,10,-65.97
13,13,12,5,6,10,9,9,10,10,-68.38
13,13,12,5,6,10,10,11,11,10,-197.97
12,12,11,7,6,9,9,10,10,9,-97.39
11,11,10,7,8,8,8,9,9,8,-20.56
10,10,9,10,7,7,7,8,8,0,15.57
10,10,9,10,10,8,7,8,8,0,14.47
11,11,11,10,10,8,7,8,8,0,12.06
11,11,11,10,10,9,10,8,8,0,0.07
13,13,11,10,10,9,10,8,8,0,-5.41
13,13,11,10,10,9,10,10,10,0,-51.83
13,13,12,12,11,9,10,10,10,0,-63.57
13,13,14,14,11,9,10,10,10,0,-88.55
5,5,6,6,5,6,4,5,2,0,14.2
5,5,6,6,5,6,4,5,6,0,33.93
5,5,6,6,5,6,7,6,6,0,37.17
5,5,7,7,7,6,7,6,6,0,31.41
7,7,7,7,7,6,7,6,6,0,39.87
7,7,7,8,8,8,7,6,6,0,38.73
7,7,7,8,8,8,8,8,7,0,35.03
3,3,3,4,4,4,4,4,3,0,32.33
5,4,4,4,4,4,4,4,3,0,35.17
5,5,5,5,5,4,4,4,3,0,33.36
5,5,5,5,5,6,6,4,3,0,31.72
7,7,5,5,5,6,6,4,3,0,33.48
7,7,5,5,5,6,6,5,6,0,40.78
7,7,5,5,5,6,8,7,6,0,36.29
7,7,6,6,7,6,8,7,6,0,35.27
7,7,6,6,9,8,8,7,6,0,33.34
3,3,2,2,5,4,4,3,2,0,29.11
3,4,4,3,5,4,4,3,2,0,25.62
5,5,5,3,5,4,4,3,2,0,28.17
7,7,5,3,5,4,4,3,2,0,27.37
7,7,5,6,6,4,4,3,2,0,29.03
7,7,5,6,6,6,6,3,2,0,28.08
7,7,5,6,6,6,6,5,4,0,38.75
7,7,5,6,8,7,7,5,4,0,31.96
7,8,8,6,8,7,7,5,4,0,30.39
7,8,8,6,8,9,9,5,4,0,19.62
3,4,4,2,4,5,5,1,0,0,15.52
5,5,5,2,4,5,5,1,0,0,11.25
5,5,5,5,5,5,5,1,0,0,20.2
8,6,5,5,5,5,5,1,0,0,28.53
8,6,5,5,5,5,5,3,2,0,34.57
8,6,5,5,7,6,6,3,2,0,29.85
8,7,7,6,7,6,6,3,2,0,26.75
12,7,7,6,7,6,6,3,2,0,26.56
12,8,8,8,7,6,6,3,2,0,29.27
12,8,8,8,7,6,6,5,4,0,42.18
12,8,8,8,8,8,7,5,4,0,33.79
12,11,9,8,8,8,7,5,4,0,28.44
12,11,10,10,9,8,7,5,4,0,17.89
12,11,12,12,9,8,7,5,4,0,-10.23
11,10,11,11,8,7,6,5,5,0,21.94
11,10,11,11,8,7,7,7,6,0,16.65
12,12,12,11,8,7,7,7,6,0,17.04
8,8,8,7,4,3,3,3,2,0,27.39
8,8,8,7,4,3,3,4,5,0,28.84
11,9,8,7,4,3,3,4,5,0,26.35
11,9,8,7,4,4,5,5,5,0,36.8
11,9,8,7,7,5,5,5,5,0,39.08
11,11,10,7,7,5,5,5,5,0,25.82
11,11,10,9,9,5,5,5,5,0,26.41
11,11,10,9,9,7,6,6,5,0,28.51
11,11,10,9,9,8,8,7,5,0,28.11
11,11,10,9,9,8,10,9,5,0,13.59
11,11,10,9,10,11,10,9,5,0,-4.81
7,7,6,5,6,7,6,5,1,0,24.25
6,6,5,4,5,6,5,4,3,0,20.03
6,6,6,6,6,6,5,4,3,0,24.66
6,6,6,6,6,6,5,6,5,0,32.8
9,7,6,6,6,6,5,6,5,0,39.25
9,7,6,6,6,7,8,6,5,0,37.95
9,7,7,7,8,7,8,6,5,0,38.04
5,3,3,3,4,3,4,2,1,0,30.21
5,5,4,4,4,3,4,2,1,0,31.05
7,7,4,4,4,3,4,2,1,0,28.69
7,7,4,4,4,3,4,4,3,0,31.92
7,7,4,4,4,5,6,4,3,0,32.35
7,7,6,6,4,5,6,4,3,0,30.34
7,7,6,6,4,5,6,6,5,0,38.05
7,7,6,7,7,5,6,6,5,0,36.35
8,8,8,7,7,5,6,6,5,0,38.19
8,8,8,7,7,8,7,6,5,0,36.17
10,10,8,7,7,8,7,6,5,0,32.58
10,10,8,8,10,8,7,6,5,0,16.29
10,10,8,8,10,9,10,6,5,0,11.53
10,10,11,9,10,9,10,6,5,0,2.44
6,6,7,5,6,5,6,2,1,0,18.03
6,6,7,5,6,5,6,4,3,0,24.78
5,5,6,5,4,3,3,2,1,0,31.05
5,5,6,5,4,3,3,4,3,0,32.45
5,5,6,5,4,4,6,4,3,0,32.45
8,6,6,5,4,4,6,4,3,0,34.01
12,6,6,5,4,4,6,4,3,0,31.52
12,6,6,5,4,4,6,6,5,0,37.97
12,6,6,5,5,7,6,6,5,0,36.43
12,6,7,7,6,7,6,6,5,0,32.27
12,9,8,7,6,7,6,6,5,0,32.87
12,9,8,7,6,7,7,7,7,0,40.43
8,5,4,3,2,3,3,3,3,0,33.39
8,5,4,3,4,4,4,3,3,0,35.25
8,5,5,5,5,4,4,3,3,0,34.44
8,5,5,5,5,4,4,5,5,0,42.74
8,6,7,6,5,4,4,5,5,0,40.15
8,6,7,6,5,6,6,5,5,0,41.28
8,6,7,6,5,6,6,7,7,0,37.32
8,8,9,6,5,6,6,7,7,0,34.01
11,9,9,6,5,6,6,7,7,0,35.13
11,9,9,8,7,6,6,7,7,0,38.95
7,5,5,4,3,2,2,3,3,0,33.47
7,5,5,4,4,5,2,3,3,0,30.53
7,5,5,4,4,5,4,4,4,0,41.7
3,1,1,0,0,1,0,0,0,0,32.98
3,1,1,1,2,2,0,0,0,0,29.16
3,1,1,1,2,2,1,1,2,0,33.96
3,3,3,1,2,2,1,1,2,0,32.38
3,3,3,3,3,3,1,1,2,0,30.54
3,3,3,3,3,3,3,3,2,0,24.42
5,5,3,3,3,3,3,3,2,0,25.3
5,5,5,6,5,4,3,3,2,0,29.01
9,5,5,6,5,4,3,3,2,0,30.29
9,6,7,7,5,4,3,3,2,0,24.33
9,6,7,7,5,4,5,5,2,0,18.72
9,6,7,7,7,6,5,5,2,0,25.43
9,6,7,7,7,6,7,7,2,0,29.71
9,8,9,7,7,6,7,7,2,0,26.31
8,7,8,6,6,5,6,6,4,0,33.16
9,9,9,6,6,5,6,6,4,0,31.6
9,9,9,6,8,7,6,6,4,0,19.92
9,9,9,6,8,8,8,7,4,0,21.49
9,9,9,9,9,8,8,7,4,0,34.45
9,9,9,9,10,10,9,7,4,0,21.17
11,11,9,9,10,10,9,7,4,0,16.28
11,11,9,11,12,10,9,7,4,0,-5.32
10,10,8,10,11,9,8,6,6,0,3.8
6,6,4,6,7,5,4,2,2,0,15.92
6,7,7,6,7,5,4,2,2,0,25.04
6,7,7,6,7,5,4,3,5,0,21.62
8,8,8,6,7,5,4,3,5,0,26.09
8,8,8,6,7,5,4,6,6,0,34.68
8,8,8,6,7,6,7,6,6,0,37.94
10,9,9,6,7,6,7,6,6,0,32.49
10,9,9,6,7,6,7,8,8,0,14.53
8,5,5,2,3,4,4,3,3,3,26.9
7,4,4,5,2,3,3,2,2,0,30.52
7,4,4,5,2,3,3,4,4,0,30.93
7,5,6,6,2,3,3,4,4,0,23.67
7,5,6,6,5,4,3,4,4,0,32.44
7,5,6,6,5,6,5,4,4,0,38.95
7,7,7,7,5,6,5,4,4,0,36.85
9,8,8,7,5,6,5,4,4,0,40.26
9,8,8,7,8,7,5,4,4,0,36.59
9,8,8,7,8,7,7,6,4,0,32.53
9,8,8,7,8,7,7,7,7,0,38.48
5,4,4,3,4,3,3,3,3,0,33.41
5,4,4,3,4,4,4,4,4,0,35.26
5,4,6,5,4,4,4,4,4,0,39.03
5,4,6,5,5,5,6,4,4,0,36.17
5,4,7,7,6,5,6,4,4,0,31.03
5,4,8,8,8,5,6,4,4,0,22.53
5,4,8,8,8,5,6,6,6,0,24.47
6,7,8,8,8,5,6,6,6,0,24.71
6,7,8,8,8,7,7,7,6,0,33.94
9,8,8,8,8,7,7,7,6,0,41.13
11,10,8,8,8,7,7,7,6,0,37.84
11,11,11,8,8,7,7,7,6,0,28.59
4,4,4,4,4,4,1,1,3,3,17.38
6,5,5,4,4,4,1,1,3,3,29.11
5,4,4,3,3,3,3,1,2,0,32.43
5,4,4,5,5,3,3,1,2,0,29.34
9,4,4,5,5,3,3,1,2,0,26.87
0,0,0,0,0,0,0,0,0,0,19.2
0,0,1,2,1,0,0,0,0,0,32.43
2,2,1,2,1,0,0,0,0,0,32.18
2,2,1,2,1,1,1,1,1,0,31.39
3,3,3,2,1,1,1,1,1,0,32.4
3,3,3,2,2,2,2,2,1,0,33.91
3,3,3,2,2,2,2,3,4,0,33.19
5,5,3,2,2,2,2,3,4,0,32.33
5,5,3,3,3,4,2,3,4,0,28.12
5,5,3,3,3,5,5,3,4,0,24.86
5,5,3,3,3,5,5,6,5,0,22.93
5,5,4,4,5,5,5,6,5,0,38.53
7,7,4,4,5,5,5,6,5,0,36.21
7,7,4,4,5,6,8,6,5,0,34.91
7,7,4,4,7,8,8,6,5,0,28.45
7,7,7,5,7,8,8,6,5,0,33.16
7,7,8,8,7,8,8,6,5,0,36.74
7,7,8,8,7,8,8,7,8,0,27.52
3,3,4,4,3,4,4,3,4,0,32.31
3,3,4,4,3,5,5,5,4,0,25.92
6,4,4,4,3,5,5,5,4,0,24.91
6,7,4,3,1,3,3,1,0,0,12.4
6,7,4,4,4,3,3,1,0,0,24.77
10,7,4,4,4,3,3,1,0,0,25.95
14,7,4,4,4,3,3,1,0,0,20.27
14,7,7,5,4,3,3,1,0,0,10.6
14,10,8,5,4,3,3,1,0,0,11.35
14,10,8,5,4,3,3,2,3,0,23.82
14,10,8,5,4,5,5,2,3,0,14.72
14,10,8,5,6,6,6,2,3,0,14.31
14,10,8,5,6,8,8,2,3,0,-19.34
14,10,8,7,8,8,8,2,3,0,17.65
14,10,8,7,10,9,9,2,3,0,-16.75
14,10,8,7,10,9,9,6,3,0,1.38
14,10,8,7,10,9,9,6,7,0,5.07
14,10,8,7,10,12,10,6,7,0,-13.92
14,10,8,7,13,13,10,6,7,0,-96.28
10,6,4,3,9,9,6,2,3,0,-67.93
10,6,4,3,9,9,6,4,5,0,-9.17
10,6,6,5,9,9,6,4,5,0,15.78
10,6,6,5,9,9,6,6,7,0,21.77
10,6,7,8,9,9,6,6,7,0,25.39
10,8,9,8,9,9,6,6,7,0,23.1
11,11,9,8,9,9,6,6,7,0,21.75
11,11,9,8,10,12,6,6,7,0,0.2
11,11,9,8,10,12,6,8,9,0,-46.41
11,11,11,10,10,12,6,8,9,0,-44.2
14,12,11,10,10,12,6,8,9,0,-46.9
14,12,11,10,10,12,9,9,9,0,-33.03
14,12,11,10,10,12,10,11,10,0,-70.03
14,12,11,12,12,12,10,11,10,0,-84.39
12,12,11,12,11,11,9,6,9,7,-123.07
12,13,13,13,11,11,9,6,9,7,-185.28
12,13,13,13,13,13,9,6,9,7,-190.96
12,13,15,14,14,13,9,6,9,7,-221.27
12,13,15,15,15,15,9,6,9,7,-305.78
12,13,15,15,15,15,9,6,10,10,-334.38
9,10,12,12,12,12,6,7,7,7,-86.45
12,11,12,12,12,12,6,7,7,7,-26.71
11,10,11,11,11,11,7,8,6,0,-13.06
11,10,13,13,11,11,7,8,6,0,-42.04
11,10,13,13,11,11,9,10,6,0,-37.88
13,12,13,13,11,11,9,10,6,0,-37.14
13,12,13,13,11,11,12,11,6,0,-34.74
13,12,13,13,12,13,13,11,6,0,-48.57
12,11,12,12,11,12,12,10,8,0,-35.39
13,13,13,12,11,12,12,10,8,0,-41.3
13,13,13,12,11,12,12,11,11,0,-120.06
15,15,13,12,11,12,12,11,11,0,-127.7
15,15,13,12,13,14,12,11,11,0,-146.03
15,15,15,14,13,14,12,11,11,0,-158.6
15,15,15,16,15,14,12,11,11,0,-177.99
15,15,15,16,15,15,15,11,11,0,-196.18
13,13,13,14,13,13,13,10,10,0,-107.65
12,12,12,13,12,12,12,10,11,0,-126.48
13,13,14,13,12,12,12,10,11,0,-136.63
15,15,14,13,12,12,12,10,11,0,-131.26
11,11,10,9,8,8,8,6,7,0,25.36
11,11,12,11,8,8,8,6,7,0,6.75
11,11,12,11,10,9,9,6,7,0,-1.5
12,13,13,11,10,9,9,6,7,0,-59.64
12,13,13,11,10,11,11,6,7,0,-79.71
12,13,13,13,12,11,11,6,7,0,-76.5
12,13,13,13,12,11,11,9,8,0,-80.74
12,13,13,13,12,11,11,11,10,0,-126.17
8,9,9,9,8,7,7,7,6,0,34.22
8,9,9,9,8,7,8,8,8,0,23.19
8,9,9,9,9,9,9,8,8,0,17.53
4,5,5,5,5,5,5,4,4,0,36.58
7,6,5,5,5,5,5,4,4,0,41.59
3,2,1,1,1,1,1,0,0,0,32.86
3,2,1,1,1,1,1,2,2,0,34.14
3,3,3,2,1,1,1,2,2,0,33.36
5,5,3,2,1,1,1,2,2,0,32.09
5,5,3,2,3,2,2,2,2,0,32.38
5,5,3,2,3,3,3,3,3,0,32.19
5,5,3,4,5,3,3,3,3,0,22.86
5,5,6,5,5,3,3,3,3,0,28.2
5,5,6,5,5,6,4,3,3,0,29.56
5,5,6,5,5,6,4,4,6,0,30.18
5,5,7,8,5,6,4,4,6,0,13.19
5,5,7,8,5,6,5,7,6,0,14.98
5,5,7,8,5,6,5,9,8,0,-22.44
5,5,7,8,8,7,5,9,8,0,-13.06
6,8,7,8,8,7,5,9,8,0,-6.32
6,8,7,8,8,7,5,11,10,0,-97.39
2,4,3,4,4,3,1,7,6,0,-13.86
2,4,3,6,6,3,1,7,6,0,-110
6,4,3,6,6,3,1,7,6,0,-19.57
6,6,5,6,6,3,1,7,6,0,1.05
7,7,7,6,6,3,1,7,6,0,0.17
7,7,8,8,7,3,1,7,6,0,-9.46
7,7,8,8,7,3,5,7,6,0,12.94
10,8,8,8,7,3,5,7,6,0,13.84
10,8,8,8,7,6,6,7,6,0,41.4
10,10,10,8,7,6,6,7,6,0,35.41
10,10,10,8,7,6,6,8,9,0,-3.66
12,11,11,8,7,6,6,8,9,0,-9.62
12,11,11,9,10,6,6,8,9,0,-26.96
12,11,11,9,10,8,8,8,9,0,-10.96
12,11,11,12,11,8,8,8,9,0,-22.62
8,7,7,8,7,4,4,4,5,0,38.99
8,7,7,8,7,6,5,5,5,0,40.82
8,7,7,8,7,6,6,7,6,0,39.32
8,8,9,9,7,6,6,7,6,0,34.16
8,8,9,9,7,6,6,8,9,0,-4.7
11,9,9,9,7,6,6,8,9,0,-2.34
11,9,9,9,7,8,8,8,9,0,3.13
11,9,9,9,9,10,8,8,9,0,-5.31
11,9,9,9,9,10,9,10,10,0,-41.76
11,9,9,9,9,10,12,11,10,0,-53.33
12,12,9,9,9,10,12,11,10,0,-59.69
12,12,11,10,10,10,12,11,10,0,-63.73
12,12,12,12,11,10,12,11,10,0,-82.23
13,13,14,12,11,10,12,11,10,0,-94.94
13,13,14,12,11,13,13,11,10,0,-104.94
15,15,14,12,11,13,13,11,10,0,-113.32
15,15,14,13,14,13,13,11,10,0,-120.92
16,16,16,13,14,13,13,11,10,0,-135.17
16,16,16,13,14,13,13,12,13,0,-578.8
16,16,16,15,16,13,13,12,13,0,-594.73
16,16,16,15,16,13,13,14,15,0,-778.13
17,19,16,15,16,13,13,14,15,0,-846.53
17,19,16,15,16,13,15,16,15,0,-869.27
17,19,16,15,16,16,16,16,15,0,-840.65
15,17,14,13,14,14,14,14,14,14,-513.65
14,16,13,14,15,13,13,13,13,0,-638.59
13,15,12,13,14,12,12,12,14,13,-1608.97
9,12,7,7,6,5,7,7,7,6,-57.78
8,11,6,6,5,7,7,6,6,0,-40.88
8,11,9,7,5,7,7,6,6,0,-43.56
4,7,5,3,1,3,3,2,2,0,-0.1
4,7,5,3,4,4,3,2,2,0,5.73
4,7,6,6,4,4,3,2,2,0,3.77
4,8,9,6,4,4,3,2,2,0,-5.46
4,8,9,6,4,4,3,3,5,0,-9.64
4,8,9,6,4,5,5,4,5,0,-3.22
4,8,9,6,4,6,6,6,5,0,-9.51
8,8,9,6,4,6,6,6,5,0,25.63
9,10,10,6,4,6,6,6,5,0,27.73
9,10,10,6,4,6,8,8,5,0,18.62
9,10,10,6,4,6,8,8,7,6,2.29
9,10,10,6,4,6,8,8,9,9,-25.53
7,8,8,5,5,4,6,6,7,7,14.45
6,7,7,5,5,5,5,5,6,6,27.23
8,8,8,5,5,5,5,5,6,6,28.57
8,8,8,5,5,5,6,7,7,6,25.22
7,7,7,5,5,6,5,6,6,0,38.03
7,7,7,7,7,6,5,6,6,0,39.56
9,8,8,7,7,6,5,6,6,0,42.91
9,8,8,7,7,6,7,7,7,0,42.93
10,10,9,7,7,6,7,7,7,0,37.02
12,12,9,7,7,6,7,7,7,0,31.23
12,12,9,7,7,8,8,8,7,0,24.83
12,12,9,7,7,8,8,9,10,0,-45.2
8,8,5,3,3,4,4,5,6,0,26.07
8,8,5,4,6,4,4,5,6,0,31.47
8,8,6,7,6,4,4,5,6,0,35.36
8,8,6,7,6,7,5,5,6,0,33.35
8,8,6,7,6,7,6,8,6,0,15.58
4,4,2,3,2,3,2,4,2,0,8.12
4,4,4,5,2,3,2,4,2,0,5.05
4,4,4,5,5,4,2,4,2,0,12.37
4,4,4,5,5,4,5,5,2,0,26.97
4,4,4,5,7,6,5,5,2,0,23.17
4,4,4,5,7,6,5,5,6,0,34.35
4,4,4,5,7,6,6,7,7,0,29.8
0,0,0,1,3,2,2,3,3,0,27.29
3,1,0,1,3,2,2,3,3,0,31.23
3,2,2,2,3,2,2,3,3,0,34
5,4,2,2,3,2,2,3,3,0,31.56
5,4,3,5,3,2,2,3,3,0,29.47
5,4,3,5,3,4,4,3,3,0,29.32
5,4,3,5,5,6,4,3,3,0,27.2
5,8,3,5,5,6,4,3,3,0,-10.81
5,8,3,5,5,6,6,5,3,0,-19.97
5,8,6,6,5,6,6,5,3,0,-0.46
5,8,6,6,7,8,6,5,3,0,-8.61
5,8,8,8,7,8,6,5,3,0,-11.12
5,8,8,8,9,10,6,5,3,0,-22.02
5,8,8,8,9,10,8,7,3,0,-16.65
4,7,7,7,8,9,7,6,5,0,-9.63
4,7,7,7,8,9,7,8,7,0,-25.83
4,7,7,7,8,9,10,9,7,0,-32.77
8,7,7,7,8,9,10,9,7,0,19.87
8,8,8,9,8,9,10,9,7,0,13.78
10,9,9,9,8,9,10,9,7,0,11.52
10,9,9,10,10,10,10,9,7,0,11.93
10,9,9,10,10,10,10,10,10,0,-41.52
10,9,9,11,12,11,10,10,10,0,-58.03
10,9,9,11,12,11,11,11,12,0,-181.11
10,11,11,11,12,11,11,11,12,0,-1179.62
10,11,11,11,12,11,12,13,13,0,-2481.32
10,11,11,11,12,13,14,13,13,0,-2484.3
13,12,11,11,12,13,14,13,13,0,-555.13
9,8,7,7,8,9,10,9,9,0,-1.14
9,8,8,10,8,9,10,9,9,0,-11.29
9,8,8,10,11,10,10,9,9,0,-18.47
10,10,9,10,11,10,10,9,9,0,-17.42
11,11,11,10,11,10,10,9,9,0,-24.04
11,11,11,13,12,10,10,9,9,0,-43.67
13,13,11,13,12,10,10,9,9,0,-55
9,9,7,9,8,6,6,5,5,0,26.02
9,9,7,9,8,6,7,7,6,0,27.63
9,9,7,9,8,8,9,7,6,0,26.57
9,9,10,10,8,8,9,7,6,0,20.89
11,11,10,10,8,8,9,7,6,0,21.27
11,11,10,10,8,10,11,7,6,0,3.42
11,11,10,10,11,11,11,7,6,0,0.16
7,7,6,6,7,7,7,3,2,0,29.59
7,7,6,6,7,7,7,5,4,0,39.99
10,8,6,6,7,7,7,5,4,0,40.96
10,8,6,6,7,7,7,6,7,0,43.39
10,8,8,8,7,7,7,6,7,0,42.02
11,11,8,8,7,7,7,6,7,0,36.47
11,11,8,8,7,7,8,8,8,0,23.73
11,11,11,9,7,7,8,8,8,0,14.79
11,11,11,9,9,9,8,8,8,0,11.5
11,11,11,9,9,9,10,9,9,0,-14.38
13,13,11,9,9,9,10,9,9,0,-20.73
13,13,11,10,10,11,10,9,9,0,-29.49
11,11,9,8,8,9,8,8,8,0,19.23
11,11,9,10,10,9,8,8,8,0,9.45
11,11,9,10,10,10,10,9,8,0,0.4
11,11,9,10,10,10,10,11,10,0,-52.13
11,11,9,10,10,11,12,12,10,0,-64.16
11,11,11,12,10,11,12,12,10,0,-72.52
11,11,11,12,13,12,12,12,10,0,-82.97
7,7,7,8,9,8,8,8,6,0,32.91
9,8,8,8,9,8,8,8,6,0,32.74
11,10,8,8,9,8,8,8,6,0,28.61
11,10,8,8,9,8,8,9,9,0,-1.24
11,10,8,8,9,9,10,10,9,0,-8.45
12,13,8,8,9,9,10,10,9,0,-71.38
8,9,4,4,5,5,6,6,5,0,32.29
11,10,4,4,5,5,6,6,5,0,35.13
0,0,0,0,0,0,0,0,0,0,19.2
0,0,0,1,2,1,0,0,0,0,32.1
1,1,2,1,2,1,0,0,0,0,31.59
2,3,3,1,2,1,0,0,0,0,27.82
2,3,3,1,2,1,0,2,2,0,23.59
4,4,4,1,2,1,0,2,2,0,22.97
4,4,4,4,3,1,0,2,2,0,23.53
7,5,4,4,3,1,0,2,2,0,27.81
7,5,4,4,3,3,2,2,2,0,34.36
7,5,4,4,3,3,4,4,2,0,28.26
7,5,4,4,3,3,4,4,6,0,29.3
7,5,4,4,6,4,4,4,6,0,32.3
7,5,4,4,6,5,5,6,6,0,36.71
3,1,0,0,2,1,1,2,2,0,30.69
3,2,2,1,2,1,1,2,2,0,33.57
3,2,2,1,2,3,3,2,2,0,33.13
3,2,3,3,3,3,3,2,2,0,33.59
3,2,3,3,3,3,3,3,5,0,28.55
3,4,5,3,3,3,3,3,5,0,19.72
3,4,5,5,4,4,3,3,5,0,26.93
7,4,5,5,4,4,3,3,5,0,32.33
7,4,5,5,4,5,5,4,5,0,34.94
7,7,6,5,4,5,5,4,5,0,38.46
9,9,6,5,4,5,5,4,5,0,33.25
5,5,2,1,0,1,1,0,1,0,23.09
5,5,2,1,2,2,2,0,1,0,24.76
7,7,2,1,2,2,2,0,1,0,20.3
7,7,3,3,3,2,2,0,1,0,26.13
7,7,3,3,3,4,4,0,1,0,22.99
7,7,5,4,4,4,4,0,1,0,25.41
7,7,5,5,5,6,4,0,1,0,21.45
9,9,5,5,5,6,4,0,1,0,17.35
9,9,5,5,5,6,4,2,3,0,22.4
9,9,5,5,5,6,4,5,4,0,26.09
9,9,5,6,7,7,4,5,4,0,4.03
11,7,1,2,5,5,5,5,3,0,15.96
11,7,1,2,5,7,7,5,3,0,-2.15
11,11,1,2,5,7,7,5,3,0,-88.73
11,11,1,2,8,8,7,5,3,0,-94.84
11,11,3,4,8,8,7,5,3,0,-20.83
11,11,6,5,8,8,7,5,3,0,10.56
11,11,6,5,9,9,9,5,3,0,-6.41
11,11,6,5,9,9,9,6,6,0,14.79
11,11,6,5,9,9,9,8,8,0,4.59
11,11,6,5,9,9,10,10,9,0,-33.56
11,11,7,8,9,9,10,10,9,0,-17.84
13,13,7,8,9,9,10,10,9,0,-25.79
13,13,7,8,10,12,10,10,9,0,-48.01
13,13,9,10,10,12,10,10,9,0,-44.75
13,13,9,10,13,13,10,10,9,0,-61.33
13,13,9,10,13,13,11,11,11,0,-137.6
13,13,9,10,13,13,14,12,11,0,-156.86
11,11,9,10,11,11,12,10,10,10,-41.49
11,11,9,10,12,13,13,10,10,10,-61.92
10,10,11,10,11,12,12,9,9,0,-37.5
9,9,10,9,10,11,11,10,9,0,-22.27
9,9,10,12,11,11,11,10,9,0,-35.37
9,9,10,12,13,12,12,10,9,0,-48.84
10,11,11,12,13,12,12,10,9,0,-62.53
10,11,11,12,14,14,13,10,9,0,-84.66
11,11,11,11,11,11,12,11,9,0,-40.96
13,13,11,11,11,11,12,11,9,0,-46.06
13,13,11,11,12,13,13,11,9,0,-59.37
9,9,7,7,8,9,9,7,5,0,32.57
9,9,9,9,8,9,9,7,5,0,28.53
9,9,9,9,10,11,9,7,5,0,14.12
9,9,10,11,11,11,9,7,5,0,4.93
9,9,10,11,11,11,9,8,8,0,-5.02
5,5,6,7,7,7,5,4,4,0,33.67
5,5,6,7,7,7,5,5,7,0,24.75
6,7,7,7,7,7,5,5,7,0,23.89
2,3,3,3,3,3,1,1,3,0,21.15
2,3,3,3,3,3,4,2,3,0,28.47
2,3,3,3,3,3,4,5,4,0,27.82
4,4,4,3,3,3,4,5,4,0,31.82
4,4,4,3,4,5,5,5,4,0,31.76
4,4,6,5,4,5,5,5,4,0,36.2
0,0,2,1,0,1,1,1,0,0,29.84
0,0,2,3,2,1,1,1,0,0,28.12
2,2,2,3,2,1,1,1,0,0,32
4,3,3,3,2,1,1,1,0,0,31.87
4,3,3,3,3,3,2,1,0,0,29.12
4,4,4,5,3,3,2,1,0,0,25.03
4,4,6,7,3,3,2,1,0,0,14.27
4,4,6,7,4,4,4,1,0,0,14.48
4,4,6,7,8,4,4,1,0,0,13.32
4,4,6,7,8,4,4,3,2,0,18.21
4,4,6,7,8,4,4,4,5,0,26.33
0,0,2,3,4,0,0,0,1,0,22.45
2,2,2,3,4,0,0,0,1,0,29.23
2,2,2,3,4,1,2,1,1,0,27.72
4,3,3,3,4,1,2,1,1,0,30.14
4,3,3,3,4,3,4,1,1,0,29.26
5,5,4,3,4,3,4,1,1,0,27.37
6,6,6,3,4,3,4,1,1,0,17.02
6,6,6,3,4,3,4,4,2,0,15.6
6,6,6,7,4,3,4,4,2,0,23.07
6,6,6,7,4,5,6,4,2,0,19.95
8,7,7,7,4,5,6,4,2,0,21.24
8,7,7,7,6,7,6,4,2,0,23.92
8,7,7,7,6,7,6,4,6,0,36.38
8,7,7,8,8,8,6,4,6,0,33.57
9,9,8,8,8,8,6,4,6,0,30.16
11,11,8,8,8,8,6,4,6,0,19.74
9,9,6,7,6,5,2,3,3,0,15.9
9,9,6,7,6,5,5,4,3,0,25.95
9,9,6,7,6,5,5,5,6,0,35.49
9,9,6,7,7,7,6,5,6,0,35.36
9,9,6,7,7,7,7,7,7,0,33.98
9,9,8,8,8,7,7,7,7,0,38.57
9,9,8,8,9,9,8,7,7,0,30.39
9,9,8,8,9,9,9,10,7,0,21.51
9,10,10,9,9,9,9,10,7,0,11.86
12,11,10,9,9,9,9,10,7,0,12.15
12,11,11,11,10,9,9,10,7,0,4.63
12,12,13,12,10,9,9,10,7,0,-13.6
12,12,13,12,11,11,10,10,7,0,-21.25
11,11,12,11,10,10,9,9,9,0,-24.99
11,11,12,11,10,10,10,12,9,0,-36.45
11,11,12,11,11,12,11,12,9,0,-50.11
9,9,10,9,9,10,9,10,9,0,-14.15
9,9,10,10,12,10,9,10,9,0,-32.25
9,9,10,10,12,12,11,10,9,0,-38.8
12,10,10,10,12,12,11,10,9,0,-41.9
11,9,9,9,11,11,10,10,10,0,-51.49
7,5,5,5,7,7,6,6,6,0,37.47
7,7,6,6,7,7,6,6,6,0,42.29
10,8,6,6,7,7,6,6,6,0,44.31
10,8,6,6,7,8,8,7,6,0,38.79
10,8,8,8,7,8,8,7,6,0,36.92
11,11,8,8,7,8,8,7,6,0,30.9
11,11,10,10,7,8,8,7,6,0,22.34
11,11,10,10,10,9,8,7,6,0,12.56
14,12,10,10,10,9,8,7,6,0,7.17
10,8,6,6,6,5,4,3,2,0,22.91
10,8,8,7,7,5,4,3,2,0,23.82
10,10,10,7,7,5,4,3,2,0,15.46
10,10,10,7,7,5,4,5,4,0,26.03
10,10,10,7,7,6,7,5,4,0,35.38
10,10,10,7,7,8,9,5,4,0,27.06
10,10,10,7,7,8,9,7,6,0,27.66
